# playback: video1_720p60.playback.raw capture: video1_720p60.capture.raw
# Timestamp: 2017-01-21 18:51:22.234760
# frame_index,sent_cpu_timestamp,received_cpu_timestamp,delay_cpu_time,sent_decklink_timestamp,received_decklink_time,delay_decklink_time,ssim_total,ssim_Y,ssim_Cb,ssim_Cr
35772,1485050509278311,1485050509831144,552833,80988107786,80988659905,552119,0.944053,0.880254,0.979206,0.972698
35776,1485050509344974,1485050509897867,552893,80988174485,80988726625,552140,0.944418,0.880765,0.979454,0.973034
35780,1485050509411739,1485050509947905,536166,80988241239,80988776669,535430,0.944179,0.88067,0.979143,0.972723
35784,1485050509478466,1485050510031286,552820,80988307963,80988860077,552114,0.943526,0.879007,0.979128,0.972443
35788,1485050509545191,1485050510081330,536139,80988374693,80988910119,535426,0.944141,0.880531,0.978832,0.973059
35792,1485050509611886,1485050510148148,536262,80988441389,80988976850,535461,0.944504,0.879801,0.980011,0.973699
35796,1485050509678687,1485050510214832,536145,80988508146,80989043576,535430,0.944204,0.879271,0.979571,0.9737
35800,1485050509745408,1485050510281516,536108,80988574872,80989110302,535430,0.943955,0.87866,0.979465,0.973739
35804,1485050509812141,1485050510348220,536079,80988641598,80989177025,535427,0.943354,0.877852,0.978892,0.973319
35808,1485050509878865,1485050510414964,536099,80988708324,80989243751,535427,0.943986,0.879188,0.979246,0.973526
35812,1485050509945591,1485050510481615,536024,80988775050,80989310449,535399,0.94344,0.877853,0.979021,0.973445
35816,1485050510012378,1485050510548354,535976,80988841773,80989377175,535402,0.9431,0.877388,0.978701,0.973212
35820,1485050510079026,1485050510615026,536000,80988908503,80989443901,535398,0.942361,0.874099,0.979791,0.973194
35824,1485050510145747,1485050510681766,536019,80988975228,80989510627,535399,0.943572,0.876769,0.979956,0.9739
35828,1485050510212480,1485050510748509,536029,80989041959,80989577354,535395,0.942936,0.876114,0.97931,0.973383
35832,1485050510279203,1485050510815253,536050,80989108682,80989644080,535398,0.943523,0.877976,0.97939,0.973202
35836,1485050510345935,1485050510881959,536024,80989175405,80989710806,535401,0.943139,0.877398,0.979029,0.972989
35840,1485050510412655,1485050510948689,536034,80989242131,80989777533,535402,0.943577,0.878397,0.979216,0.973119
35844,1485050510479377,1485050511015413,536036,80989308852,80989844258,535406,0.943195,0.87764,0.97915,0.972794
35848,1485050510546084,1485050511082145,536061,80989375584,80989910985,535401,0.943224,0.878004,0.978854,0.972814
35852,1485050510612841,1485050511148842,536001,80989442310,80989977712,535402,0.943602,0.876525,0.980326,0.973954
35856,1485050510679536,1485050511215566,536030,80989509008,80990044438,535430,0.944499,0.879528,0.979992,0.973977
35860,1485050510746281,1485050511282292,536011,80989575735,80990111164,535429,0.942808,0.875651,0.979431,0.973343
35864,1485050510812982,1485050511349025,536043,80989642487,80990177889,535402,0.943505,0.877336,0.979694,0.973485
35868,1485050510879737,1485050511415741,536004,80989709213,80990244615,535402,0.942486,0.875171,0.979276,0.9730
35872,1485050510946446,1485050511482469,536023,80989775937,80990311341,535404,0.942737,0.875705,0.97941,0.973095
35876,1485050511013200,1485050511549220,536020,80989842640,80990378068,535428,0.941651,0.873396,0.978782,0.972774
35880,1485050511079909,1485050511616006,536097,80989909390,80990444796,535406,0.942388,0.874083,0.980144,0.972937
35884,1485050511146604,1485050511682724,536120,80989976094,80990511520,535426,0.943125,0.87633,0.979862,0.973183
35888,1485050511213356,1485050511749487,536131,80990042841,80990578246,535405,0.943686,0.878047,0.979815,0.973196
35892,1485050511280086,1485050511816118,536032,80990109572,80990644973,535401,0.944204,0.880239,0.979508,0.972866
35896,1485050511346786,1485050511882862,536076,80990176270,80990711699,535429,0.944126,0.879715,0.979474,0.973191
35900,1485050511413489,1485050511949565,536076,80990242996,80990778426,535430,0.943701,0.879227,0.978965,0.9729
35904,1485050511480245,1485050512016262,536017,80990309748,80990845150,535402,0.94381,0.879546,0.979027,0.972856
35908,1485050511546980,1485050512082989,536009,80990376476,80990911877,535401,0.943638,0.879068,0.978921,0.972924
35912,1485050511613749,1485050512149721,535972,80990443198,80990978602,535404,0.944995,0.880227,0.980525,0.974233
35916,1485050511680413,1485050512216510,536097,80990509902,80991045356,535454,0.944577,0.880043,0.979918,0.9737
35920,1485050511747143,1485050512283175,536032,80990576628,80991112055,535427,0.944633,0.880046,0.980115,0.973738
35924,1485050511813898,1485050512349959,536061,80990643377,80991178781,535404,0.944377,0.880455,0.979378,0.973297
35928,1485050511880630,1485050512416711,536081,80990710109,80991245508,535399,0.94415,0.879928,0.979258,0.973264
35932,1485050511947350,1485050512483415,536065,80990776830,80991312258,535428,0.943707,0.878911,0.979212,0.972999
35936,1485050512014064,1485050512550091,536027,80990843530,80991378959,535429,0.944273,0.880263,0.979455,0.973
35940,1485050512080782,1485050512616900,536118,80990910257,80991445710,535453,0.944113,0.8789,0.980332,0.973108
35944,1485050512147505,1485050512683543,536038,80990977012,80991512412,535400,0.945473,0.882459,0.980325,0.973636
35948,1485050512214252,1485050512750313,536061,80991043732,80991579139,535407,0.945141,0.882218,0.979929,0.973277
35952,1485050512280955,1485050512817012,536057,80991110458,80991645864,535406,0.945149,0.882705,0.979889,0.972852
35956,1485050512347727,1485050512883799,536072,80991177187,80991712590,535403,0.944239,0.880397,0.979561,0.972759
35960,1485050512414437,1485050512950473,536036,80991243917,80991779318,535401,0.945106,0.882376,0.979715,0.973228
35964,1485050512481145,1485050513017200,536055,80991310638,80991846043,535405,0.944531,0.881384,0.979244,0.972966
35968,1485050512547845,1485050513083894,536049,80991377340,80991912769,535429,0.94484,0.882205,0.979433,0.972884
35972,1485050512614570,1485050513152945,538375,80991444066,80991979495,535429,0.945887,0.883147,0.980585,0.9739
35976,1485050512681307,1485050513217357,536050,80991510793,80992046221,535428,0.946695,0.885595,0.980447,0.974043
35980,1485050512748044,1485050513284070,536026,80991577521,80992112947,535426,0.946794,0.886601,0.979948,0.973835
35984,1485050512814788,1485050513350822,536034,80991644245,80992179673,535428,0.94642,0.885573,0.979975,0.973712
35988,1485050512881538,1485050513417528,535990,80991710971,80992246399,535428,0.945305,0.882775,0.979726,0.973414
35992,1485050512948260,1485050513467618,519358,80991777696,80992296444,518748,0.945055,0.88177,0.979883,0.973511
35996,1485050513014990,1485050513534293,519303,80991844424,80992363170,518746,0.944471,0.881142,0.97933,0.9729
36000,1485050513081681,1485050513601048,519367,80991911150,80992429896,518746,0.944245,0.878647,0.980643,0.973446
36004,1485050513148375,1485050513667776,519401,80991977876,80992496622,518746,0.944457,0.879865,0.979949,0.973556
36008,1485050513215090,1485050513734523,519433,80992044601,80992563348,518747,0.944816,0.880905,0.980011,0.973531
36012,1485050513281828,1485050513801285,519457,80992111327,80992630074,518747,0.944213,0.88015,0.979548,0.972942
36016,1485050513348547,1485050513867990,519443,80992178053,80992696801,518748,0.944167,0.879482,0.979732,0.973288
36020,1485050513415309,1485050513934711,519402,80992244780,80992763526,518746,0.944141,0.879321,0.979783,0.973319
36024,1485050513482027,1485050514001432,519405,80992311506,80992830254,518748,0.944583,0.880973,0.979368,0.973409
36028,1485050513548731,1485050514068163,519432,80992378232,80992896981,518749,0.94421,0.880162,0.979162,0.973307
36032,1485050513615454,1485050514134896,519442,80992444958,80992963706,518748,0.945123,0.880531,0.980669,0.974171
36036,1485050513682204,1485050514201607,519403,80992511684,80993030433,518749,0.944538,0.879929,0.979939,0.973745
36040,1485050513748999,1485050514268345,519346,80992578411,80993097160,518749,0.944278,0.879293,0.979887,0.973655
36044,1485050513815700,1485050514335057,519357,80992645137,80993163885,518748,0.944148,0.879408,0.979745,0.973292
36048,1485050513882450,1485050514401781,519331,80992711863,80993230611,518748,0.945001,0.881667,0.979752,0.973583
36052,1485050513949144,1485050514468493,519349,80992778590,80993297335,518745,0.944775,0.881529,0.979489,0.973307
36056,1485050514015869,1485050514535224,519355,80992845316,80993364061,518745,0.944728,0.881075,0.979511,0.973597
36060,1485050514082695,1485050514601940,519245,80992912042,80993430787,518745,0.943234,0.876816,0.980103,0.972782
36064,1485050514149341,1485050514668649,519308,80992978769,80993497515,518746,0.94507,0.881075,0.980397,0.973739
36068,1485050514216042,1485050514735378,519336,80993045494,80993564241,518747,0.944411,0.879874,0.979806,0.973551
36072,1485050514282810,1485050514802182,519372,80993112222,80993630967,518745,0.944511,0.880257,0.979753,0.973524
36076,1485050514349463,1485050514868868,519405,80993178946,80993697692,518746,0.943817,0.878949,0.979282,0.9732
36080,1485050514416240,1485050514935636,519396,80993245672,80993764418,518746,0.94413,0.878865,0.979918,0.973606
36084,1485050514482916,1485050515002392,519476,80993312398,80993831146,518748,0.943117,0.876605,0.979349,0.973396
36088,1485050514549666,1485050515069045,519379,80993379123,80993897872,518749,0.943211,0.876766,0.979547,0.9733
36092,1485050514616413,1485050515135792,519379,80993445850,80993964597,518747,0.943289,0.876273,0.98001,0.973584
36094,1485050514649728,1485050515202497,552769,80993479214,80994031323,552109,0.941148,0.871096,0.979782,0.972565
36096,1485050514683143,1485050515235860,552717,80993512576,80994064686,552110,0.939688,0.869972,0.977995,0.971098
36100,1485050514749877,1485050515269191,519314,80993579302,80994098051,518749,0.938371,0.867606,0.977159,0.970348
36104,1485050514816566,1485050515335943,519377,80993646030,80994164777,518747,0.937684,0.866566,0.976609,0.969877
36108,1485050514883267,1485050515402675,519408,80993712755,80994231503,518748,0.938548,0.868091,0.977029,0.970523
36112,1485050514950021,1485050515469368,519347,80993779481,80994298229,518748,0.938514,0.868358,0.976876,0.970307
36116,1485050515016755,1485050515536103,519348,80993846208,80994364954,518746,0.937686,0.866266,0.976684,0.970109
36120,1485050515083594,1485050515602823,519229,80993912933,80994431680,518747,0.937539,0.864802,0.97808,0.969735
36124,1485050515150198,1485050515669600,519402,80993979661,80994498433,518772,0.938602,0.867115,0.977862,0.9708
36128,1485050515216924,1485050515736244,519320,80994046386,80994565132,518746,0.939171,0.869029,0.978004,0.970478
36132,1485050515283667,1485050515803025,519358,80994113113,80994631859,518746,0.938553,0.867842,0.977445,0.970372
36136,1485050515350355,1485050515869792,519437,80994179839,80994698584,518745,0.938936,0.868565,0.977707,0.970535
36140,1485050515417141,1485050515936497,519356,80994246564,80994765310,518746,0.938533,0.867876,0.977503,0.9702
36144,1485050515483788,1485050516003226,519438,80994313289,80994832038,518749,0.939565,0.870685,0.977662,0.970347
36148,1485050515550550,1485050516070008,519458,80994380016,80994898791,518775,0.939433,0.870928,0.977306,0.970063
36152,1485050515617275,1485050516136732,519457,80994446742,80994965517,518775,0.940767,0.872538,0.97876,0.971003
36156,1485050515683994,1485050516203466,519472,80994513496,80995032243,518747,0.941877,0.875908,0.978449,0.971275
36160,1485050515750692,1485050516270130,519438,80994580195,80995098943,518748,0.942473,0.877303,0.978592,0.971525
36164,1485050515817465,1485050516336825,519360,80994646920,80995165670,518750,0.941337,0.875215,0.977777,0.971019
36168,1485050515884158,1485050516403604,519446,80994713647,80995232421,518774,0.941468,0.875536,0.977879,0.970988
36172,1485050515950988,1485050516470365,519377,80994780401,80995299147,518746,0.941397,0.875504,0.977929,0.970756
36176,1485050516017682,1485050516537040,519358,80994847127,80995365872,518745,0.940936,0.874558,0.977601,0.9706
36180,1485050516084467,1485050516603757,519290,80994913827,80995432572,518745,0.940343,0.871597,0.978676,0.970756
36184,1485050516151119,1485050516670457,519338,80994980552,80995499298,518746,0.942035,0.875548,0.979019,0.971538
36188,1485050516217836,1485050516737277,519441,80995047305,80995566062,518757,0.941075,0.873891,0.978323,0.971011
36192,1485050516284588,1485050516803995,519407,80995114031,80995632779,518748,0.941625,0.874886,0.978698,0.971289
36196,1485050516351317,1485050516870739,519422,80995180757,80995699501,518744,0.940723,0.872874,0.978306,0.970989
36200,1485050516418016,1485050516937321,519305,80995247483,80995766204,518721,0.940959,0.873934,0.97821,0.970733
36204,1485050516484774,1485050517004068,519294,80995314186,80995832929,518743,0.941302,0.874909,0.978123,0.970874
36208,1485050516551427,1485050517070848,519421,80995380934,80995899657,518723,0.942088,0.876974,0.97811,0.971178
36212,1485050516618155,1485050517137751,519596,80995447660,80995966411,518751,0.94225,0.875928,0.978745,0.972079
36216,1485050516684885,1485050517204379,519494,80995514387,80996033137,518750,0.943121,0.878453,0.979018,0.971891
36220,1485050516751616,1485050517271039,519423,80995581086,80996099835,518749,0.942665,0.8778,0.97841,0.971787
36224,1485050516818348,1485050517337770,519422,80995647815,80996166560,518745,0.942897,0.877643,0.979061,0.971987
36228,1485050516885069,1485050517404459,519390,80995714539,80996233289,518750,0.942219,0.876856,0.978387,0.971413
36232,1485050516951811,1485050517471271,519460,80995781283,80996300041,518758,0.942831,0.878003,0.978363,0.972127
36236,1485050517018549,1485050517538002,519453,80995848018,80996366767,518749,0.942754,0.878356,0.978228,0.971677
36240,1485050517085318,1485050517604615,519297,80995914746,80996433464,518718,0.943914,0.879597,0.979787,0.972358
36244,1485050517152047,1485050517671352,519305,80995981473,80996500191,518718,0.943625,0.878755,0.979556,0.972563
36248,1485050517218780,1485050517738139,519359,80996048174,80996566919,518745,0.943708,0.879576,0.979147,0.972402
36252,1485050517285491,1485050517804819,519328,80996114925,80996633643,518718,0.94355,0.879344,0.978872,0.972435
36256,1485050517352190,1485050517871534,519344,80996181651,80996700370,518719,0.942979,0.877865,0.978865,0.972207
36260,1485050517418914,1485050517938234,519320,80996248377,80996767096,518719,0.942478,0.876842,0.9787,0.971892
36264,1485050517485652,1485050518005000,519348,80996315079,80996833821,518742,0.943748,0.88008,0.979112,0.972053
36268,1485050517552331,1485050518071672,519341,80996381828,80996900547,518719,0.943113,0.879002,0.978513,0.971824
36272,1485050517619017,1485050518138389,519372,80996448526,80996967273,518747,0.943757,0.878823,0.979878,0.9725
36276,1485050517685759,1485050518205149,519390,80996515253,80997034000,518747,0.943648,0.87923,0.979362,0.972352
36280,1485050517752501,1485050518271859,519358,80996581979,80997100726,518747,0.944143,0.880664,0.979344,0.972421
36284,1485050517819218,1485050518338609,519391,80996648706,80997167452,518746,0.944046,0.880885,0.978751,0.972
36288,1485050517885953,1485050518405310,519357,80996715432,80997234178,518746,0.94506,0.883271,0.979287,0.972623
36292,1485050517952675,1485050518472072,519397,80996782156,80997300904,518748,0.944235,0.881766,0.978514,0.972424
36296,1485050518019413,1485050518538772,519359,80996848910,80997367631,518721,0.944038,0.880883,0.978957,0.972272
36300,1485050518086105,1485050518605480,519375,80996915609,80997434356,518747,0.943276,0.878334,0.97949,0.972004
36304,1485050518152860,1485050518672198,519338,80996982334,80997501083,518749,0.945769,0.883681,0.980371,0.973256
36308,1485050518219579,1485050518738939,519360,80997049062,80997567809,518747,0.945571,0.883947,0.979836,0.9729
36312,1485050518286302,1485050518805667,519365,80997115788,80997634535,518747,0.945022,0.882271,0.979747,0.973049
36315,1485050518336373,1485050518872393,536020,80997165858,80997701262,535404,0.944839,0.882396,0.97933,0.972792
36319,1485050518403068,1485050518939117,536049,80997232559,80997767987,535428,0.945154,0.883169,0.979578,0.972716
36323,1485050518469806,1485050519005856,536050,80997299287,80997834715,535428,0.944409,0.881222,0.979191,0.972815
36327,1485050518536529,1485050519072588,536059,80997366010,80997901441,535431,0.944403,0.879993,0.979963,0.973254
36331,1485050518603237,1485050519139397,536160,80997432737,80997968167,535430,0.944875,0.882141,0.979557,0.972929
36335,1485050518669988,1485050519206010,536022,80997499489,80998034892,535403,0.945655,0.882671,0.980489,0.973806
36339,1485050518736695,1485050519272738,536043,80997566189,80998101618,535429,0.944812,0.881295,0.979758,0.973385
36343,1485050518803427,1485050519339597,536170,80997632916,80998168344,535428,0.945328,0.882685,0.979748,0.973551
36347,1485050518870151,1485050519406217,536066,80997699642,80998235071,535429,0.944298,0.880464,0.979244,0.973184
36351,1485050518936899,1485050519472947,536048,80997766391,80998301798,535407,0.944552,0.880867,0.979471,0.973318
36355,1485050519003651,1485050519523027,519376,80997833125,80998351842,518717,0.94331,0.878029,0.978807,0.973094
36359,1485050519070375,1485050519589740,519365,80997899847,80998418568,518721,0.944527,0.881128,0.979231,0.973222
36363,1485050519137182,1485050519656414,519232,80997966574,80998485293,518719,0.944436,0.880379,0.979829,0.973
36367,1485050519203793,1485050519723209,519416,80998033296,80998552047,518751,0.944194,0.87954,0.979965,0.973076
36371,1485050519270490,1485050519789932,519442,80998099998,80998618768,518770,0.944367,0.880394,0.979519,0.973188
36375,1485050519337241,1485050519856667,519426,80998166725,80998685472,518747,0.944744,0.88141,0.979573,0.973248
36379,1485050519403960,1485050519923360,519400,80998233450,80998752198,518748,0.944253,0.880644,0.978982,0.973132
36383,1485050519470746,1485050519990146,519400,80998300212,80998818923,518711,0.945077,0.882678,0.979517,0.973036
36387,1485050519537454,1485050520056829,519375,80998366929,80998885651,518722,0.944636,0.881923,0.97917,0.972817
36391,1485050519604181,1485050520123564,519383,80998433654,80998952400,518746,0.945289,0.882439,0.98033,0.973
36395,1485050519670845,1485050520190246,519401,80998500354,80999019102,518748,0.945833,0.883577,0.980001,0.973922
36399,1485050519737607,1485050520256980,519373,80998567108,80999085829,518721,0.946713,0.886321,0.979938,0.973881
36403,1485050519804338,1485050520323739,519401,80998633831,80999152554,518723,0.9454,0.883709,0.979334,0.973158
36407,1485050519871041,1485050520390508,519467,80998700533,80999219281,518748,0.94589,0.885283,0.979494,0.972894
36411,1485050519937768,1485050520457222,519454,80998767260,80999286033,518773,0.945067,0.883382,0.979311,0.972507
36415,1485050520004503,1485050520523881,519378,80998833987,80999352732,518745,0.945034,0.883824,0.97915,0.972129
36419,1485050520071224,1485050520590639,519415,80998900712,80999419458,518746,0.943943,0.880724,0.978933,0.972172
36423,1485050520137989,1485050520657414,519425,80998967438,80999486184,518746,0.944871,0.881233,0.979882,0.973496
36427,1485050520204710,1485050520724034,519324,80999034195,80999552911,518716,0.944428,0.88035,0.979735,0.973199
36431,1485050520271398,1485050520790805,519407,80999100889,80999619639,518750,0.944605,0.882057,0.979006,0.972751
36435,1485050520338124,1485050520857524,519400,80999167617,80999686365,518748,0.944033,0.880218,0.978989,0.972892
36439,1485050520404846,1485050520924288,519442,80999234342,80999753091,518749,0.944233,0.881042,0.978742,0.972915
36443,1485050520471603,1485050520991009,519406,80999301097,80999819817,518720,0.943918,0.879978,0.97877,0.973006
36447,1485050520538286,1485050521057742,519456,80999367794,80999886544,518750,0.943289,0.878776,0.978476,0.972617
36451,1485050520605011,1485050521124500,519489,80999434520,80999953268,518748,0.942814,0.875386,0.979553,0.973503
36455,1485050520671764,1485050521191201,519437,80999501246,81000019994,518748,0.944042,0.879049,0.979407,0.973671
36459,1485050520738497,1485050521257916,519419,80999567973,81000086722,518749,0.944104,0.879738,0.979386,0.973187
36463,1485050520805245,1485050521324623,519378,80999634701,81000153447,518746,0.943127,0.878057,0.978826,0.972497
36467,1485050520871989,1485050521391410,519421,80999701427,81000220199,518772,0.942707,0.877686,0.97849,0.971946
36471,1485050520938754,1485050521458059,519305,80999768153,81000286898,518745,0.943888,0.880308,0.978662,0.972695
36475,1485050521005455,1485050521524856,519401,80999834879,81000353625,518746,0.942346,0.877224,0.97815,0.971663
36479,1485050521072179,1485050521591540,519361,80999901606,81000420353,518747,0.942572,0.877637,0.978188,0.971892
36483,1485050521138908,1485050521658247,519339,80999968332,81000487077,518745,0.942726,0.876004,0.979097,0.973078
36487,1485050521205716,1485050521724962,519246,81000035058,81000553803,518745,0.943043,0.877008,0.979019,0.973101
36491,1485050521272354,1485050521791647,519293,81000101785,81000620529,518744,0.942669,0.876117,0.978913,0.972977
36495,1485050521339085,1485050521858376,519291,81000168530,81000687255,518725,0.942922,0.877401,0.978847,0.9725
36499,1485050521405757,1485050521925134,519377,81000235235,81000753982,518747,0.942403,0.875446,0.979066,0.972696
36503,1485050521472517,1485050521991859,519342,81000301987,81000820708,518721,0.942274,0.876201,0.978563,0.972057
36507,1485050521539246,1485050522058624,519378,81000368688,81000887435,518747,0.942277,0.875926,0.978617,0.972288
36511,1485050521605985,1485050522125351,519366,81000435415,81000954161,518746,0.942968,0.876256,0.97956,0.973088
36515,1485050521672639,1485050522192075,519436,81000502139,81001020887,518748,0.942941,0.875918,0.979676,0.973229
36519,1485050521739412,1485050522258778,519366,81000568864,81001087613,518749,0.943845,0.879497,0.979459,0.972578
36523,1485050521806112,1485050522325503,519391,81000635591,81001154339,518748,0.942734,0.876994,0.979096,0.972113
36527,1485050521872854,1485050522392271,519417,81000702318,81001221065,518747,0.942456,0.876911,0.978602,0.971854
36531,1485050521939606,1485050522458961,519355,81000769044,81001287791,518747,0.941588,0.874582,0.978516,0.971668
36535,1485050522006302,1485050522525686,519384,81000835770,81001354517,518747,0.942009,0.875745,0.978275,0.972007
36539,1485050522073025,1485050522592489,519464,81000902497,81001421266,518769,0.940485,0.871483,0.978056,0.971918
36543,1485050522139786,1485050522659128,519342,81000969222,81001487969,518747,0.941999,0.873687,0.979451,0.9728
36547,1485050522206598,1485050522725809,519211,81001035948,81001554695,518747,0.941266,0.871665,0.979175,0.972959
36551,1485050522273185,1485050522792547,519362,81001102675,81001621420,518745,0.942649,0.87602,0.979012,0.972916
36555,1485050522339929,1485050522859304,519375,81001169400,81001688146,518746,0.942438,0.875165,0.979039,0.973109
36559,1485050522406667,1485050522926024,519357,81001236127,81001754873,518746,0.942664,0.876559,0.978499,0.972933
36563,1485050522473361,1485050522992735,519374,81001302853,81001821600,518747,0.942309,0.875921,0.978236,0.972771
36567,1485050522540121,1485050523059433,519312,81001369579,81001888325,518746,0.942748,0.877553,0.978403,0.972289
36571,1485050522606838,1485050523126206,519368,81001436304,81001955052,518748,0.942278,0.874257,0.979836,0.972742
36575,1485050522673569,1485050523192939,519370,81001503030,81002021778,518748,0.943543,0.877946,0.979573,0.973109
36579,1485050522740275,1485050523259713,519438,81001569757,81002088504,518747,0.942502,0.876285,0.978733,0.972487
36583,1485050522806980,1485050523326464,519484,81001636483,81002155231,518748,0.942667,0.876849,0.978685,0.972468
36587,1485050522873735,1485050523393142,519407,81001703209,81002221957,518748,0.942029,0.875649,0.978376,0.972062
36591,1485050522940464,1485050523459864,519400,81001769935,81002288684,518749,0.942614,0.876418,0.978901,0.972523
36595,1485050523007193,1485050523526572,519379,81001836662,81002355409,518747,0.941679,0.874479,0.97842,0.972138
36599,1485050523073913,1485050523593279,519366,81001903387,81002422135,518748,0.942535,0.876233,0.97875,0.972622
36603,1485050523140618,1485050523660026,519408,81001970114,81002488861,518747,0.942913,0.875936,0.979514,0.973288
36607,1485050523207474,1485050523726707,519233,81002036841,81002555587,518746,0.942915,0.876579,0.979254,0.972911
36611,1485050523274123,1485050523793454,519331,81002103566,81002622313,518747,0.942201,0.875533,0.978635,0.972433
36615,1485050523340844,1485050523860226,519382,81002170293,81002689039,518746,0.943076,0.877441,0.978956,0.972831
36619,1485050523407576,1485050523926928,519352,81002237019,81002755765,518746,0.942228,0.875801,0.978412,0.972472
36623,1485050523474278,1485050523993618,519340,81002303746,81002822491,518745,0.943438,0.878951,0.978556,0.972807
36627,1485050523541008,1485050524060347,519339,81002370471,81002889218,518747,0.942331,0.876516,0.978066,0.972411
36631,1485050523607746,1485050524127092,519346,81002437198,81002955944,518746,0.942971,0.877585,0.979267,0.972061
36635,1485050523674463,1485050524193830,519367,81002503923,81003022670,518747,0.942575,0.87654,0.978796,0.9723
36639,1485050523741142,1485050524260533,519391,81002570648,81003089396,518748,0.943835,0.879334,0.979108,0.973064
36643,1485050523807867,1485050524327293,519426,81002637375,81003156122,518747,0.943423,0.879304,0.978409,0.972556
36647,1485050523874602,1485050524393967,519365,81002704101,81003222848,518747,0.944123,0.880378,0.978878,0.973114
36651,1485050523941356,1485050524460744,519388,81002770827,81003289575,518748,0.943169,0.87865,0.978131,0.972725
36655,1485050524008053,1485050524527496,519443,81002837554,81003356302,518748,0.943934,0.880024,0.978696,0.973081
36659,1485050524074811,1485050524594192,519381,81002904281,81003423028,518747,0.943748,0.880377,0.978292,0.972574
36663,1485050524141538,1485050524660958,519420,81002971006,81003489753,518747,0.944955,0.880993,0.980093,0.973778
36667,1485050524208286,1485050524727776,519490,81003037734,81003556479,518745,0.944055,0.879728,0.979129,0.973308
36671,1485050524274968,1485050524794334,519366,81003104458,81003623205,518747,0.944787,0.881768,0.979504,0.973087
36675,1485050524341699,1485050524861085,519386,81003171184,81003689931,518747,0.944995,0.883061,0.979078,0.972847
36679,1485050524408427,1485050524927807,519380,81003237910,81003756657,518747,0.945551,0.884198,0.979544,0.972912
36683,1485050524475205,1485050524994545,519340,81003304638,81003823384,518746,0.945373,0.884323,0.979061,0.972734
36687,1485050524541933,1485050525061267,519334,81003371364,81003890109,518745,0.945474,0.884354,0.979178,0.9728
36691,1485050524608634,1485050525144664,536030,81003438092,81003973517,535425,0.944388,0.880441,0.980081,0.972641
36695,1485050524675390,1485050525211404,536014,81003504817,81004040244,535427,0.945527,0.883098,0.980154,0.973329
36699,1485050524742133,1485050525278139,536006,81003571547,81004106969,535422,0.945143,0.882612,0.979659,0.973156
36703,1485050524808783,1485050525344849,536066,81003638266,81004173696,535430,0.946096,0.885002,0.979989,0.973298
36707,1485050524875511,1485050525411572,536061,81003704992,81004240421,535429,0.945495,0.884112,0.9793,0.973073
36711,1485050524942250,1485050525478318,536068,81003771747,81004307149,535402,0.945377,0.883357,0.979621,0.973152
36715,1485050525008945,1485050525545039,536094,81003838446,81004373873,535427,0.944772,0.882292,0.978846,0.973176
36719,1485050525075668,1485050525611783,536115,81003905172,81004440625,535453,0.945433,0.884042,0.979159,0.973098
36723,1485050525142424,1485050525678515,536091,81003971897,81004507356,535459,0.945364,0.882413,0.980181,0.973496
36727,1485050525209149,1485050525745177,536028,81004038651,81004574052,535401,0.945844,0.88329,0.980345,0.973899
36731,1485050525275912,1485050525811959,536047,81004105350,81004640778,535428,0.944854,0.881951,0.979386,0.973226
36735,1485050525342571,1485050525878655,536084,81004172076,81004707505,535429,0.946343,0.885399,0.980042,0.9735
36739,1485050525409295,1485050525945430,536135,81004238802,81004774258,535456,0.94569,0.884278,0.979324,0.973469
36743,1485050525476069,1485050526012096,536027,81004305529,81004840959,535430,0.94639,0.885736,0.979783,0.973651
36747,1485050525542795,1485050526078930,536135,81004372255,81004907712,535457,0.946104,0.885574,0.979305,0.973432
36751,1485050525609514,1485050526145562,536048,81004439006,81004974410,535404,0.946436,0.884643,0.980721,0.973945
36753,1485050525642876,1485050526178977,536101,81004472368,81005007798,535430,0.946646,0.884944,0.980519,0.974474
36755,1485050525676217,1485050526212308,536091,81004505707,81005041137,535430,0.94631,0.88541,0.979804,0.973718
36757,1485050525709577,1485050526245673,536096,81004539070,81005074500,535430,0.94702,0.886601,0.980178,0.974281
36759,1485050525742942,1485050526279075,536133,81004572433,81005107863,535430,0.946983,0.886487,0.980293,0.974168
36761,1485050525776308,1485050526312400,536092,81004605796,81005141226,535430,0.946566,0.886063,0.979741,0.973894
36763,1485050525809676,1485050526345764,536088,81004639158,81005174589,535431,0.945828,0.884865,0.97923,0.973387
36765,1485050525843016,1485050526379118,536102,81004672521,81005207952,535431,0.9463,0.885412,0.979614,0.973874
36767,1485050525876377,1485050526412484,536107,81004705885,81005241315,535430,0.947211,0.887746,0.979973,0.973913
36769,1485050525909742,1485050526445847,536105,81004739248,81005274678,535430,0.94701,0.88759,0.979502,0.973939
36771,1485050525943106,1485050526479204,536098,81004772611,81005308041,535430,0.946771,0.886589,0.97963,0.974095
36773,1485050525976479,1485050526512575,536096,81004805974,81005341404,535430,0.946994,0.887279,0.979534,0.974169
36775,1485050526009888,1485050526545934,536046,81004839365,81005374768,535403,0.946588,0.886092,0.979648,0.974024
36777,1485050526043265,1485050526579344,536079,81004872730,81005408129,535399,0.946603,0.88665,0.979242,0.973917
36779,1485050526076625,1485050526612662,536037,81004906091,81005441493,535402,0.945376,0.883578,0.979137,0.973413
